video_id,duration_minutes,title_length,description_length,tags_count,has_thumbnail_custom,video_quality,category,language,has_subtitles,channel_subscribers,channel_age_months,previous_videos_count,avg_upload_frequency_days,comments_count,likes_count,shares_count,playlist_adds,promoted,upload_time,upload_day,total_views,duration_minutes_log,tags_count_log
VID01394,46,1.169268995706775,-0.08846609078724182,3.0,0,4,Tecnologia,Inglês,Sim,834533,32.0,72,17,875.0,22203,1277.0,386,Não,Tarde,Seg-Qui,2054924,0.7866355406153094,-1.808460223483179
VID00221,14,1.2458098689299675,1.6415303099455874,18.0,0,4,Tecnologia,Inglês,Não,374515,63.0,377,4,1330.0,40466,1957.0,524,Não,Noite,Seg-Qui,1181278,-0.7738432704692157,-0.03634026408683776
VID02349,33,-0.4763597785918597,0.2553386907537432,50.0,1,2,Fitness,Português,Não,18390,40.0,132,24,4197.0,49793,3833.0,224,Não,Manhã,Sexta,242294,0.3442364310130057,1.0866412461950368
VID01908,34,-0.6677119616498405,1.3452729981921854,10.0,0,4,Educação,Português,Não,702340,109.0,299,25,474.0,11543,2985.0,626,Não,Tarde,Domingo,415578,0.3838428928192985,-0.657939183416657
VID01048,44,-0.1319258490874943,0.716183397925702,11.0,0,1,Vlogs,PORTUGUÊS,Sim,219942,71.0,238,26,7909.0,8511,2752.0,89,Não,Noite,Sexta,257233,0.7272206468037257,-0.5589787941998997
VID00085,30,0.174237643805275,1.6342153145936513,24.0,1,0,Tecnologia,Espanhol,Não,330107,46.0,102,17,5402.0,41391,1800.0,853,Não,Noite,Domingo,571745,0.2180242456974108,0.27578417303478386
VID01538,8,-0.43808934198026356,1.063645677142655,9.0,1,4,Educação,Inglês,Não,568732,112.0,291,9,1236.0,12312,2105.0,514,Não,Manhã,Domingo,947515,-1.4717982449062585,-0.7663380252241971
VID00267,20,-1.3948502572701678,-1.0247854958350309,29.0,1,0,Vlogs,Espanhol,Não,725429,115.0,20,2,6462.0,47084,4182.0,141,Não,Noite,Seg-Qui,985360,-0.3141120816177443,0.48314340405908185
VID01375,34,0.02115589735889036,-1.6209576170178026,41.0,1,2,Fitness,Português,Não,4881095,27.0,292,13,1420.0,36594,1827.0,72,Não,Tarde,Sábado,715500,0.3838428928192985,0.8658223668415764
VID00291,17,0.3655898268632558,-1.0540454772427743,6.0,1,1,Culinária,Português,Não,196112,23.0,256,26,5309.0,11260,4450.0,731,Não,Tarde,Domingo,246282,-0.5247323574862355,-1.1719940727115146
VID00638,51,-0.6677119616498405,-0.8309381190087308,40.0,1,0,Tecnologia,Português,Não,17745,12.0,8,21,2039.0,36790,2527.0,104,Não,Tarde,Sábado,158785,0.924765920893501,0.8384155705588452
VID01714,26,1.2458098689299675,1.4513404307952553,33.0,0,0,Educação,Inglês,Não,521168,87.0,472,22,3140.0,41358,3373.0,786,Não,Tarde,Domingo,1075924,0.029265672366682892,0.6254948271815697
VID00417,49,0.8248350662024098,-0.15430104895466448,3.0,0,0,Fitness,Inglês,Sim,444551,42.0,355,13,1921.0,34726,4202.0,92,Não,Tarde,Sexta,1025372,0.8711775913878508,-1.808460223483179
VID00473,49,-1.6244728769397447,-0.02628863029578707,50.0,1,4,Música,Inglês,Sim,562370,114.0,155,21,3122.0,1971,1558.0,953,Não,Noite,Seg-Qui,2368341,0.8711775913878508,1.0866412461950368
VID02278,51,1.360621178764756,0.3394611373010055,49.0,0,0,Educação,Inglês,Não,376404,39.0,15,6,2310.0,46014,940.0,429,Sim,Noite,Seg-Qui,935442,0.924765920893501,1.0641191833045955
VID02469,51,0.02115589735889036,-1.503917691386829,31.0,1,1,Vlogs,Inglês,Não,306142,79.0,491,26,6768.0,37989,3316.0,602,Não,Tarde,Seg-Qui,1029415,0.924765920893501,0.5565448073262563
VID02439,23,-0.6294415250382444,-1.1418254214660044,50.0,1,0,Tecnologia,Inglês,Não,930371,10.0,255,10,706.0,4999,383.0,671,Não,Tarde,Domingo,2244369,-0.13166449991912935,1.0866412461950368
VID01069,33,-1.3948502572701678,0.8222508305287717,45.0,1,4,Gaming,PORTUGUÊS,Não,659177,58.0,150,30,3908.0,10321,1466.0,579,Não,Madrugada,Sexta,898003,0.3442364310130057,0.9692870273313443
VID00839,33,-1.5862024403281485,-0.7907056445730836,18.0,0,4,Vlogs,Espanhol,Sim,261994,31.0,20,7,4718.0,38180,2310.0,758,Não,Madrugada,Seg-Qui,444704,0.3442364310130057,-0.03634026408683776
VID12010,27,-0.36154846875707125,-1.1747429005497159,40.0,1,4,Fitness,Português,Não,928524,15.0,12,12,524.0,12046,4020.0,598,Sim,Noite,Seg-Qui,699161,0.07895577594936115,0.8384155705588452
VID01166,11,-1.0886867643773983,-1.1857153935776197,17.0,0,4,Culinária,Português,Não,988580,108.0,414,14,8370.0,29790,227.0,722,Não,Noite,Sexta,749520,-1.078730387339153,-0.09783237518643251
VID00279,57,0.8631055028140059,1.2318905702371796,7.0,1,0,Educação,Inglês,Não,713795,59.0,91,28,8119.0,49364,4573.0,295,Não,Tarde,Sábado,1408274,1.073967890187985,-1.0201252132133674
VID02388,42,0.6334828831444289,1.469627919175095,10.0,1,4,Gaming,Inglês,Não,876711,84.0,356,13,1772.0,28026,3204.0,301,Não,Madrugada,Seg-Qui,3102196,0.6651041658357971,-0.657939183416657
VID00924,2,-1.1652276376005908,-1.1345104261140686,47.0,1,1,Vlogs,Português,Sim,300301,7.0,402,8,2684.0,26447,4523.0,567,Sim,Manhã,Sábado,421012,-2.972862162179201,1.017691226339724
VID02259,50,0.44213070008644817,0.7491008770094133,27.0,0,0,Gaming,Inglês,Sim,278562,83.0,150,2,5247.0,844,3281.0,755,Não,Noite,Seg-Qui,1081209,0.8982344608659234,0.40467594782810884
VID00019,4,-0.2084667223106866,0.061491313927443156,38.0,1,0,Música,Inglês,Não,317378,20.0,158,12,8404.0,14546,4552.0,636,Sim,Tarde,Seg-Qui,1660573,-2.2749071877421576,0.7815373684640537
VID01264,44,0.059426333970486515,1.4769429145270307,17.0,1,0,Tecnologia,Português,Não,71396,7.0,375,3,3788.0,32263,1936.0,231,Não,Noite,Seg-Qui,196074,0.7272206468037257,-0.09783237518643251
VID02138,13,1.169268995706775,-0.7651031608413081,12.0,1,1,Vlogs,Inglês,Sim,380049,117.0,11,26,1387.0,9176,2293.0,638,Não,Manhã,Seg-Qui,923699,-0.8681101114706626,-0.4679440608192252
VID01282,10,-1.5862024403281485,0.36872111870874896,12.0,1,0,Vlogs,Português,Não,189568,91.0,47,27,81.0,28209,4785.0,853,Não,Noite,Seg-Qui,306442,-1.197616403578521,-0.4679440608192252
VID02251,4,1.628514235045929,0.9941532212992643,49.0,1,0,Música,Português,Não,321233,41.0,494,10,7792.0,48435,2423.0,618,Não,Manhã,Seg-Qui,680293,-2.2749071877421576,1.0641191833045955
VID00917,60,-0.9356050179310137,-0.0043436442399795135,47.0,1,0,Tecnologia,Inglês,Sim,985472,74.0,446,4,1561.0,3424,,286,Não,Noite,Seg-Qui,2500425,1.1428729402019213,1.017691226339724
VID01717,13,0.2890489536400635,-1.072332965622614,25.0,1,0,Fitness,Português,Não,247035,112.0,282,10,3557.0,44366,1383.0,796,Não,Madrugada,Domingo,312609,-0.8681101114706626,0.32039094945058666
VID01745,44,0.174237643805275,-1.119880435410197,0.0,0,1,Música,Português,Não,604388,74.0,319,10,3359.0,7948,4849.0,678,Não,Tarde,Seg-Qui,980761,0.7272206468037257,-3.385130244022802
VID00633,33,-1.3183093840469753,1.5756953517781647,46.0,0,0,Vlogs,Português,Não,960163,36.0,326,30,5407.0,44804,4637.0,261,Não,Noite,Sábado,892908,0.3442364310130057,0.9937466154090695
VID00220,53,-0.43808934198026356,-0.574913281690976,29.0,0,0,Música,Português,Não,600890,93.0,452,21,3887.0,4428,4482.0,181,Não,Manhã,Sexta,1025987,0.9763315597867066,0.48314340405908185
VID00651,44,0.7865646295908136,-0.3042584536693495,14.0,1,4,Culinária,Espanhol,Não,221814,43.0,303,2,6095.0,3556,3436.0,910,Não,Noite,Sábado,306663,0.7272206468037257,-0.30519160621073
VID01211,10,-0.2850075955338789,1.5135178912867098,39.0,0,0,Fitness,Espanhol,Não,185748,58.0,483,20,294.0,44223,4100.0,446,Não,Noite,Seg-Qui,344853,-1.197616403578521,0.810331995315426
VID00304,4,-0.5146302152034559,-1.5734101472302195,47.0,1,0,Tecnologia,Inglês,Não,208230,93.0,140,30,841.0,32597,3978.0,766,Não,Madrugada,Seg-Qui,873275,-2.2749071877421576,1.017691226339724
VID01780,44,0.9013759394256021,-0.1579585466306324,4.0,1,4,Gaming,Português,Não,353535,62.0,358,21,7842.0,28108,546.0,128,Não,Manhã,Sexta,562865,0.7272206468037257,-1.5546730354940093
VID00658,3,1.2458098689299675,-1.0247854958350309,9.0,1,0,Culinária,Português,Sim,120454,117.0,309,4,380.0,15096,3922.0,488,Não,Madrugada,Domingo,175286,-2.579794304612095,-0.7663380252241971
VID02049,4,1.398891615376352,-0.5822282770429119,44.0,0,1,Música,Inglês,Não,32107,40.0,17,8,2484.0,19600,4929.0,17,Sim,Manhã,Domingo,582375,-2.2749071877421576,0.9442898230725489
VID02220,40,-1.1269572009889945,-0.16527354198256825,27.0,0,0,Fitness,Inglês,Não,487750,11.0,480,7,2243.0,34388,4302.0,218,Não,Noite,Sábado,1090092,0.6000286642004101,0.40467594782810884
VID00345,36,-1.5479320037165523,0.317516151245198,14.0,1,4,Tecnologia,Inglês,Não,727151,112.0,344,6,2012.0,39949,3060.0,271,Não,Manhã,Domingo,2042089,0.459769495240468,-0.30519160621073
VID00891,37,-0.8207937080962252,0.6759509234900548,33.0,1,0,Educação,Inglês,Sim,461519,84.0,458,15,5237.0,39301,4537.0,6,Não,Manhã,Sexta,1023115,0.4962070481832651,0.6254948271815697
VID02312,18,1.169268995706775,0.8771132956682907,26.0,0,0,Vlogs,Português,Sim,487477,112.0,260,7,5976.0,24703,4856.0,426,Sim,Manhã,Sexta,581624,-0.4508588392367586,0.36331404382703514
VID00669,27,0.2890489536400635,-1.4380827332194066,32.0,1,0,  Fitness,Português,Sim,345001,19.0,335,10,1739.0,24175,3894.0,910,Não,Noite,Sexta,328074,0.07895577594936115,0.591542245866622
VID02127,44,-1.5479320037165523,-1.119880435410197,22.0,0,4,Fitness,Português,Não,935718,8.0,475,13,7644.0,13783,2754.0,143,Não,Manhã,Domingo,667266,0.7272206468037257,0.18095201706153255
VID00977,29,1.5137029252111405,-1.211317877309395,33.0,1,0,Gaming,Português,Sim,664604,81.0,122,30,9247.0,33678,2745.0,348,Não,Noite,Domingo,1019411,0.17322261695080798,0.6254948271815697
VID02152,46,1.4754324885995445,0.09440879301115448,12.0,1,4,Gaming,Espanhol,Não,958884,105.0,460,13,5147.0,19790,2675.0,860,Sim,Noite,Seg-Qui,1786410,0.7866355406153094,-0.4679440608192252
VID01081,29,-0.6677119616498405,-1.4015077564597274,20.0,0,0,Música,Inglês,Não,194744,10.0,450,5,1230.0,2696,947.0,447,Não,Noite,Sábado,840690,0.17322261695080798,0.07748735657176468
VID01719,54,0.7482941929792174,1.0892481608744304,30.0,0,0,Gaming,Inglês,Não,456146,115.0,174,21,2196.0,46490,3537.0,68,Não,Madrugada,Seg-Qui,1871088,1.0014024881314638,0.5204361552046983
VID01129,27,-0.8973345813194175,-0.42861337465225896,47.0,1,4,Vlogs,Português,Sim,30501,15.0,265,1,9876.0,38915,856.0,477,Não,Tarde,Domingo,166992,0.07895577594936115,1.017691226339724
VID00193,60,-1.5479320037165523,1.6269003192417155,27.0,1,4,Fitness,Espanhol,Sim,466608,51.0,376,17,8422.0,17581,1719.0,764,Não,Manhã,Sábado,505156,1.1428729402019213,0.40467594782810884
VID00175,33,-1.3183093840469753,-0.008001141915947441,22.0,1,2,Educação,Inglês,Sim,710014,29.0,331,25,8366.0,41450,3199.0,752,Não,Tarde,Sexta,1331080,0.3442364310130057,0.18095201706153255
VID01722,22,0.2890489536400635,-1.7233675519449045,28.0,1,2,Culinária,Português,Não,202998,68.0,38,14,5937.0,32158,4991.0,110,Não,Noite,Domingo,323875,-0.18981486123954924,0.4445862536616426
VID00652,45,1.2840803055415635,-0.19453352339031166,24.0,1,0,Música,Inglês,Sim,144151,58.0,271,1,6875.0,40072,2142.0,715,Não,Noite,Sábado,946503,0.7572510261804745,0.27578417303478386
VID01661,10,0.7482941929792174,0.17121624420648096,48.0,1,4,Fitness,Inglês,Não,987251,7.0,48,14,4114.0,32898,1871.0,440,Não,Madrugada,Domingo,1833673,-1.197616403578521,1.0411420985997732
VID01948,2,-0.6294415250382444,1.656160300649459,49.0,1,0,Fitness,Inglês,Não,298900,47.0,136,29,5556.0,47770,922.0,861,Não,Noite,Seg-Qui,854354,-2.972862162179201,1.0641191833045955
VID00730,29,0.5952124465328328,-0.8016781376009874,2.0,1,0,Vlogs,Português,Não,281881,74.0,170,29,4983.0,8056,4652.0,143,Não,Noite,Seg-Qui,339635,0.17322261695080798,-2.135648814739523
VID00129,36,0.9013759394256021,0.4930760396916584,8.0,1,4,Culinária,Português,Sim,943255,57.0,281,26,9574.0,42701,1702.0,886,Não,Madrugada,Domingo,769035,0.459769495240468,-0.8861673854562439
VID00341,60,0.13596720719367883,1.261150551644923,48.0,1,4,Vlogs,Português,Não,622360,27.0,455,18,5680.0,20056,2525.0,334,Não,Manhã,Domingo,576051,1.1428729402019213,1.0411420985997732
VID01763,55,1.398891615376352,0.01028634646389219,8.0,1,4,Educação,Espanhol,Não,214138,29.0,495,1,,36752,86.0,327,Não,Tarde,Domingo,272371,1.0260216633693855,-0.8861673854562439
VID00681,57,1.0544576858719865,1.6415303099455874,47.0,1,0,Tecnologia,Português,Não,874833,31.0,255,16,1541.0,39877,820.0,570,Sim,Madrugada,Sexta,994149,1.073967890187985,1.017691226339724
VID01033,30,-1.3183093840469753,-0.022631132619819146,12.0,1,4,Vlogs,Português,Não,954459,68.0,54,4,7536.0,4697,1852.0,514,Não,Manhã,Sexta,805277,0.2180242456974108,-0.4679440608192252
VID00308,8,1.2458098689299675,-0.37740840718870794,2.0,0,4,Tecnologia,Inglês,Sim,618128,40.0,264,11,3272.0,46759,968.0,238,Não,Tarde,Seg-Qui,1750785,-1.4717982449062585,-2.135648814739523
VID00384,49,-1.1269572009889945,0.046861323223571456,16.0,1,4,Culinária,Inglês,Sim,862547,29.0,57,21,,42456,2376.0,542,Não,Noite,Domingo,1733516,0.8711775913878508,-0.16284018308824205
VID01304,36,1.398891615376352,0.7856758537690924,30.0,1,0,Vlogs,Português,Sim,284480,120.0,33,24,742.0,49866,3908.0,649,Não,Tarde,Domingo,396894,0.459769495240468,0.5204361552046983
VID02334,42,1.0161872492603905,0.4967335373676263,30.0,1,0,Música,Português,Sim,338524,100.0,377,27,243.0,3988,2374.0,243,Não,Madrugada,Domingo,603261,0.6651041658357971,0.5204361552046983
VID01950,50,-0.6677119616498405,0.44187107222810745,6.0,0,1,Educação,Português,Sim,668959,25.0,193,4,6825.0,134,2346.0,359,Não,Noite,Sexta,389891,0.8982344608659234,-1.1719940727115146
VID00178,53,1.0927281224835828,-1.7160525565929687,25.0,0,0,Vlogs,Português,Sim,585044,56.0,30,21,3456.0,18556,2212.0,640,Não,Manhã,Sexta,523712,0.9763315597867066,0.32039094945058666
VID00427,47,-0.8973345813194175,-0.9150605655559931,5.0,0,0,Fitness,Português,Sim,579665,112.0,138,26,1521.0,4322,2584.0,1000,Não,Manhã,Domingo,420341,0.8154013875008944,-1.3473138044697115
VID01445,6,1.0544576858719865,-0.5017633281716175,17.0,1,0,Fitness,Inglês,Não,834916,72.0,233,29,,30904,1534.0,864,Não,Tarde,Sábado,1571284,-1.815175998890686,-0.09783237518643251
VID02307,3,-1.5096615671049562,-0.8126506306288912,10.0,1,4,Educação,Português,Não,467548,56.0,475,6,121.0,14548,4885.0,448,Não,Tarde,Sábado,362701,-2.579794304612095,-0.657939183416657
VID02105,42,-0.3998189053686674,1.3818479749518646,31.0,1,0,Educação,Português,Não,472751,12.0,323,2,3553.0,22665,730.0,263,Sim,Manhã,Domingo,370500,0.6651041658357971,0.5565448073262563
VID01095,27,0.174237643805275,0.3394611373010055,48.0,1,0,Vlogs,Português,Sim,768507,34.0,201,29,9344.0,2023,2781.0,749,Não,Tarde,Seg-Qui,704184,0.07895577594936115,1.0411420985997732
VID00185,46,1.0161872492603905,0.5515960025071452,19.0,1,0,Fitness,Português,Não,589904,113.0,94,20,5586.0,13353,3223.0,856,Não,Tarde,Sexta,464730,0.7866355406153094,0.02199698504561417
VID00946,7,-0.32327803214547507,0.5552535001831131,5.0,0,2,Música,Inglês,Não,3646224,102.0,36,26,3662.0,11884,3487.0,283,Não,Manhã,Domingo,2364161,-1.6327284171920713,-1.3473138044697115
VID02034,48,-1.1269572009889945,1.166055612069757,3.0,0,0,Vlogs,Inglês,Não,317631,93.0,215,9,1019.0,28786,3091.0,467,Não,Noite,Sexta,908026,0.84357408167077,-1.808460223483179
VID02052,13,-1.5862024403281485,1.4586554261471911,48.0,0,0,Culinária,Espanhol,Não,350863,4.0,359,25,5764.0,14012,2395.0,600,Sim,Madrugada,Sábado,515658,-0.8681101114706626,1.0411420985997732
VID00696,19,-0.24673715892228276,1.2538355562929873,19.0,0,0,Fitness,Português,Não,275469,119.0,285,28,9733.0,21119,2967.0,485,Não,Manhã,Domingo,322340,-0.3807754129021103,0.02199698504561417
VID01034,5,-1.2800389474353793,-0.9150605655559931,18.0,1,0,Vlogs,Espanhol,Sim,923832,18.0,95,28,5919.0,15730,4206.0,733,Não,Madrugada,Seg-Qui,1044962,-2.025796274759177,-0.03634026408683776
VID00799,46,-1.2034980742121868,-1.7416550403247442,27.0,1,4,Gaming,Inglês,Sim,392948,33.0,290,15,7668.0,42694,4039.0,542,Não,Manhã,Domingo,1677971,0.7866355406153094,0.40467594782810884
VID00648,34,-1.4331206938817638,-0.20916351409418335,49.0,1,0,Culinária,Português,Não,877392,8.0,338,29,5258.0,13207,2273.0,407,Sim,Manhã,Sábado,744689,0.3838428928192985,1.0641191833045955
VID00490,2,1.2458098689299675,-0.30060095599338155,29.0,0,2,Fitness,Português,Não,3391273,108.0,139,29,5489.0,8650,2584.0,218,Não,Manhã,Domingo,125871,-2.972862162179201,0.48314340405908185
VID02478,37,0.3273193902516597,0.7491008770094133,49.0,1,0,Fitness,Inglês,Não,429060,35.0,381,16,4335.0,15800,4269.0,530,Não,Madrugada,Sexta,1002489,0.4962070481832651,1.0641191833045955
VID01545,60,-0.5146302152034559,0.7234983932776378,6.0,0,4,Gaming,Inglês,Não,678491,54.0,128,24,8199.0,40919,4226.0,882,Não,Noite,Sexta,2560965,1.1428729402019213,-1.1719940727115146
VID02274,9,0.059426333970486515,-0.4505583607080665,22.0,1,2,Fitness,Português,Sim,944248,50.0,17,14,2389.0,46348,2927.0,434,Não,Tarde,Sábado,734117,-1.3278413003221334,0.18095201706153255
VID00728,10,-0.09365541247589813,-0.6517207328863025,17.0,1,0,Música,Português,Sim,24798,43.0,153,24,1274.0,29962,1268.0,214,Não,Noite,Domingo,138841,-1.197616403578521,-0.09783237518643251
VID01685,41,1.130998559095179,0.36506362103278106,32.0,1,0,Fitness,Português,Sim,4277236,17.0,376,17,2008.0,20607,877.0,621,Não,Noite,Sábado,309096,0.6329538058022794,0.591542245866622
VID01518,50,-0.1319258490874943,-0.9150605655559931,38.0,0,0,Música,Português,Não,972766,14.0,192,26,9153.0,15049,2486.0,518,Não,Noite,Sexta,1556565,0.8982344608659234,0.7815373684640537
VID01548,33,0.02115589735889036,0.855168309612483,3.0,1,0,Culinária,Português,Não,786548,24.0,345,9,9765.0,38168,3848.0,330,Sim,Noite,Sexta,742764,0.3442364310130057,-1.808460223483179
VID00119,25,0.02115589735889036,1.3489304958681534,29.0,1,4,Gaming,Português,Sim,6342,46.0,379,22,9655.0,7546,2578.0,456,Não,Tarde,Sexta,93970,-0.022299966526522726,0.48314340405908185
VID02003,27,0.174237643805275,-1.3759052727279517,46.0,0,4,Vlogs,Português,Sim,265953,118.0,334,22,,48469,2209.0,726,Não,Manhã,Sábado,374466,0.07895577594936115,0.9937466154090695
VID00282,39,-1.012145891154206,0.06514881160341109,2.0,0,4,Tecnologia,Português,Não,141172,41.0,114,16,2702.0,48109,3371.0,937,Não,Tarde,Domingo,272327,0.5662904745179134,-2.135648814739523
VID02204,16,-0.36154846875707125,0.6686359281381189,40.0,1,0,Vlogs,Português,Sim,823792,80.0,141,8,7004.0,29584,1394.0,808,Não,Manhã,Sábado,760783,-0.6028294564070181,0.8384155705588452
VID00680,30,0.3655898268632558,1.4220804493875119,49.0,0,4,Gaming,Espanhol,Não,917931,10.0,123,12,3501.0,33146,1110.0,506,Sim,Tarde,Sexta,1710171,0.2180242456974108,1.0641191833045955
VID01886,36,-1.241768510823783,0.8149358351768359,1.0,1,4,Vlogs,Português,Não,930706,7.0,142,20,199.0,11237,4094.0,664,Não,Tarde,Domingo,802081,0.459769495240468,-2.5967952337529905
VID01450,50,0.8248350662024098,-1.7672575240565198,27.0,0,1,Tecnologia,Português,Sim,507045,31.0,263,13,3891.0,44431,2486.0,566,Não,Manhã,Sábado,613933,0.8982344608659234,0.40467594782810884
VID01147,16,-0.9738754545426098,0.3358036396250376,28.0,1,2,Vlogs,Português,Sim,781754,28.0,256,29,8671.0,7226,2320.0,982,Não,Madrugada,Sexta,716366,-0.6028294564070181,0.4445862536616426
VID00367,36,-1.4331206938817638,-0.6224607514785591,20.0,0,1,Culinária,Português,Sim,504354,80.0,90,16,8930.0,19226,3362.0,682,Não,Noite,Sexta,454074,0.459769495240468,0.07748735657176468
VID02004,42,-0.2850075955338789,1.6890777797331702,38.0,0,2,Educação,Português,Não,256208,65.0,72,20,8198.0,25035,2902.0,402,Não,Tarde,Seg-Qui,279313,0.6651041658357971,0.7815373684640537
VID00556,13,0.7482941929792174,1.5830103471301005,1.0,1,0,Fitness,Português,Não,209174,104.0,478,5,7020.0,17445,2621.0,129,Não,Noite,Seg-Qui,232384,-0.8681101114706626,-2.5967952337529905
VID01718,24,-0.24673715892228276,-0.626118249154527,47.0,0,1,Fitness,Português,Não,337135,25.0,104,16,7063.0,27856,1380.0,145,Não,Madrugada,Seg-Qui,317190,-0.075888296032173,1.017691226339724
VID01136,48,-0.4763597785918597,1.553750365722357,6.0,1,4,Educação,Português,Sim,306537,33.0,492,15,4540.0,14573,3065.0,348,Não,Manhã,Sexta,232547,0.84357408167077,-1.1719940727115146
VID00783,59,-0.7442528348730328,-1.412480249487631,1.0,1,0,Vlogs,Português,Sim,981253,23.0,348,3,7921.0,22752,1256.0,672,Não,Tarde,Domingo,4288165,1.1202885043708313,-2.5967952337529905
VID01314,15,0.44213070008644817,0.37603611406068477,32.0,1,0,Vlogs,Português,Sim,883757,35.0,177,3,2516.0,4462,1028.0,84,Não,Tarde,Seg-Qui,737319,-0.6856625297720477,0.591542245866622
VID00204,29,-0.09365541247589813,-1.317385309912465,18.0,1,4,Culinária,Português,Não,809167,28.0,233,8,7857.0,22644,2448.0,865,Não,Noite,Seg-Qui,636753,0.17322261695080798,-0.03634026408683776
VID01815,60,0.059426333970486515,0.9173457701039378,37.0,1,4,Educação,Inglês,Não,37226,25.0,401,30,919.0,16503,4671.0,515,Não,Manhã,Sexta,338562,1.1428729402019213,0.751994746182974
